,Date,period,demand,year,month,day,timestamp
54047,2019-07-17,1425,1023.84,2019,7,17,2019-07-17 23:45:00
54048,2019-07-18,0,1023.84,2019,7,18,2019-07-18 00:00:00
54049,2019-07-18,15,1022.4,2019,7,18,2019-07-18 00:15:00
54050,2019-07-18,30,1020.96,2019,7,18,2019-07-18 00:30:00
54051,2019-07-18,45,1033.92,2019,7,18,2019-07-18 00:45:00
54052,2019-07-18,60,1016.64,2019,7,18,2019-07-18 01:00:00
54053,2019-07-18,75,1002.24,2019,7,18,2019-07-18 01:15:00
54054,2019-07-18,90,1008.0,2019,7,18,2019-07-18 01:30:00
54055,2019-07-18,105,1012.32,2019,7,18,2019-07-18 01:45:00
54056,2019-07-18,120,1006.56,2019,7,18,2019-07-18 02:00:00
54057,2019-07-18,135,1010.88,2019,7,18,2019-07-18 02:15:00
54058,2019-07-18,150,1013.76,2019,7,18,2019-07-18 02:30:00
54059,2019-07-18,165,1005.12,2019,7,18,2019-07-18 02:45:00
54060,2019-07-18,180,1003.68,2019,7,18,2019-07-18 03:00:00
54061,2019-07-18,195,1006.56,2019,7,18,2019-07-18 03:15:00
54062,2019-07-18,210,1008.0,2019,7,18,2019-07-18 03:30:00
54063,2019-07-18,225,999.36,2019,7,18,2019-07-18 03:45:00
54064,2019-07-18,240,999.36,2019,7,18,2019-07-18 04:00:00
54065,2019-07-18,255,989.28,2019,7,18,2019-07-18 04:15:00
54066,2019-07-18,270,992.16,2019,7,18,2019-07-18 04:30:00
54067,2019-07-18,285,996.48,2019,7,18,2019-07-18 04:45:00
54068,2019-07-18,300,997.92,2019,7,18,2019-07-18 05:00:00
54069,2019-07-18,315,993.6,2019,7,18,2019-07-18 05:15:00
54070,2019-07-18,330,1019.52,2019,7,18,2019-07-18 05:30:00
54071,2019-07-18,345,1029.6,2019,7,18,2019-07-18 05:45:00
54072,2019-07-18,360,1046.88,2019,7,18,2019-07-18 06:00:00
54073,2019-07-18,375,1062.72,2019,7,18,2019-07-18 06:15:00
54074,2019-07-18,390,1064.16,2019,7,18,2019-07-18 06:30:00
54075,2019-07-18,405,1072.8,2019,7,18,2019-07-18 06:45:00
54076,2019-07-18,420,1085.76,2019,7,18,2019-07-18 07:00:00
54077,2019-07-18,435,1094.4,2019,7,18,2019-07-18 07:15:00
54078,2019-07-18,450,1095.84,2019,7,18,2019-07-18 07:30:00
54079,2019-07-18,465,1101.6,2019,7,18,2019-07-18 07:45:00
54080,2019-07-18,480,1124.64,2019,7,18,2019-07-18 08:00:00
54081,2019-07-18,495,1137.6,2019,7,18,2019-07-18 08:15:00
54082,2019-07-18,510,1114.56,2019,7,18,2019-07-18 08:30:00
54083,2019-07-18,525,1157.76,2019,7,18,2019-07-18 08:45:00
54084,2019-07-18,540,1152.0,2019,7,18,2019-07-18 09:00:00
54085,2019-07-18,555,1150.56,2019,7,18,2019-07-18 09:15:00
54086,2019-07-18,570,1160.64,2019,7,18,2019-07-18 09:30:00
54087,2019-07-18,585,1176.48,2019,7,18,2019-07-18 09:45:00
54088,2019-07-18,600,1177.92,2019,7,18,2019-07-18 10:00:00
54089,2019-07-18,615,1189.44,2019,7,18,2019-07-18 10:15:00
54090,2019-07-18,630,1195.2,2019,7,18,2019-07-18 10:30:00
54091,2019-07-18,645,1189.44,2019,7,18,2019-07-18 10:45:00
54092,2019-07-18,660,1190.88,2019,7,18,2019-07-18 11:00:00
54093,2019-07-18,675,1189.44,2019,7,18,2019-07-18 11:15:00
54094,2019-07-18,690,1186.56,2019,7,18,2019-07-18 11:30:00
54095,2019-07-18,705,1179.36,2019,7,18,2019-07-18 11:45:00
54096,2019-07-18,720,1176.48,2019,7,18,2019-07-18 12:00:00
54097,2019-07-18,735,1176.48,2019,7,18,2019-07-18 12:15:00
54098,2019-07-18,750,1176.48,2019,7,18,2019-07-18 12:30:00
54099,2019-07-18,765,1185.12,2019,7,18,2019-07-18 12:45:00
54100,2019-07-18,780,1186.56,2019,7,18,2019-07-18 13:00:00
54101,2019-07-18,795,1195.2,2019,7,18,2019-07-18 13:15:00
54102,2019-07-18,810,1189.44,2019,7,18,2019-07-18 13:30:00
54103,2019-07-18,825,1189.44,2019,7,18,2019-07-18 13:45:00
54104,2019-07-18,840,1195.2,2019,7,18,2019-07-18 14:00:00
54105,2019-07-18,855,1185.12,2019,7,18,2019-07-18 14:15:00
54106,2019-07-18,870,1183.68,2019,7,18,2019-07-18 14:30:00
54107,2019-07-18,885,1186.56,2019,7,18,2019-07-18 14:45:00
54108,2019-07-18,900,1186.56,2019,7,18,2019-07-18 15:00:00
54109,2019-07-18,915,1183.68,2019,7,18,2019-07-18 15:15:00
54110,2019-07-18,930,1180.8,2019,7,18,2019-07-18 15:30:00
54111,2019-07-18,945,1185.12,2019,7,18,2019-07-18 15:45:00
54112,2019-07-18,960,1175.04,2019,7,18,2019-07-18 16:00:00
54113,2019-07-18,975,1166.4,2019,7,18,2019-07-18 16:15:00
54114,2019-07-18,990,1167.84,2019,7,18,2019-07-18 16:30:00
54115,2019-07-18,1005,1163.52,2019,7,18,2019-07-18 16:45:00
54116,2019-07-18,1020,1157.76,2019,7,18,2019-07-18 17:00:00
54117,2019-07-18,1035,1162.08,2019,7,18,2019-07-18 17:15:00
54118,2019-07-18,1050,1157.76,2019,7,18,2019-07-18 17:30:00
54119,2019-07-18,1065,1139.04,2019,7,18,2019-07-18 17:45:00
54120,2019-07-18,1080,1077.12,2019,7,18,2019-07-18 18:00:00
54121,2019-07-18,1095,1028.16,2019,7,18,2019-07-18 18:15:00
54122,2019-07-18,1110,1012.32,2019,7,18,2019-07-18 18:30:00
54123,2019-07-18,1125,1006.56,2019,7,18,2019-07-18 18:45:00
54124,2019-07-18,1140,996.48,2019,7,18,2019-07-18 19:00:00
54125,2019-07-18,1155,1000.8,2019,7,18,2019-07-18 19:15:00
54126,2019-07-18,1170,995.04,2019,7,18,2019-07-18 19:30:00
54127,2019-07-18,1185,982.08,2019,7,18,2019-07-18 19:45:00
54128,2019-07-18,1200,984.96,2019,7,18,2019-07-18 20:00:00
54129,2019-07-18,1215,980.64,2019,7,18,2019-07-18 20:15:00
54130,2019-07-18,1230,983.52,2019,7,18,2019-07-18 20:30:00
54131,2019-07-18,1245,974.88,2019,7,18,2019-07-18 20:45:00
54132,2019-07-18,1260,970.56,2019,7,18,2019-07-18 21:00:00
54133,2019-07-18,1275,967.68,2019,7,18,2019-07-18 21:15:00
54134,2019-07-18,1290,970.56,2019,7,18,2019-07-18 21:30:00
54135,2019-07-18,1305,967.68,2019,7,18,2019-07-18 21:45:00
54136,2019-07-18,1320,954.72,2019,7,18,2019-07-18 22:00:00
54137,2019-07-18,1335,963.36,2019,7,18,2019-07-18 22:15:00
54138,2019-07-18,1350,959.04,2019,7,18,2019-07-18 22:30:00
54139,2019-07-18,1365,948.96,2019,7,18,2019-07-18 22:45:00
54140,2019-07-18,1380,941.76,2019,7,18,2019-07-18 23:00:00
54141,2019-07-18,1395,933.12,2019,7,18,2019-07-18 23:15:00
54142,2019-07-18,1410,934.56,2019,7,18,2019-07-18 23:30:00
54143,2019-07-18,1425,930.24,2019,7,18,2019-07-18 23:45:00
54144,2019-07-19,0,937.44,2019,7,19,2019-07-19 00:00:00
54145,2019-07-19,15,933.12,2019,7,19,2019-07-19 00:15:00
54146,2019-07-19,30,927.36,2019,7,19,2019-07-19 00:30:00
54147,2019-07-19,45,928.8,2019,7,19,2019-07-19 00:45:00
54148,2019-07-19,60,934.56,2019,7,19,2019-07-19 01:00:00
54149,2019-07-19,75,934.56,2019,7,19,2019-07-19 01:15:00
54150,2019-07-19,90,927.36,2019,7,19,2019-07-19 01:30:00
54151,2019-07-19,105,928.8,2019,7,19,2019-07-19 01:45:00
54152,2019-07-19,120,914.4,2019,7,19,2019-07-19 02:00:00
54153,2019-07-19,135,918.72,2019,7,19,2019-07-19 02:15:00
54154,2019-07-19,150,915.84,2019,7,19,2019-07-19 02:30:00
54155,2019-07-19,165,918.72,2019,7,19,2019-07-19 02:45:00
54156,2019-07-19,180,911.52,2019,7,19,2019-07-19 03:00:00
54157,2019-07-19,195,910.08,2019,7,19,2019-07-19 03:15:00
54158,2019-07-19,210,914.4,2019,7,19,2019-07-19 03:30:00
54159,2019-07-19,225,911.52,2019,7,19,2019-07-19 03:45:00
54160,2019-07-19,240,914.4,2019,7,19,2019-07-19 04:00:00
54161,2019-07-19,255,910.08,2019,7,19,2019-07-19 04:15:00
54162,2019-07-19,270,915.84,2019,7,19,2019-07-19 04:30:00
54163,2019-07-19,285,917.28,2019,7,19,2019-07-19 04:45:00
54164,2019-07-19,300,920.16,2019,7,19,2019-07-19 05:00:00
54165,2019-07-19,315,928.8,2019,7,19,2019-07-19 05:15:00
54166,2019-07-19,330,959.04,2019,7,19,2019-07-19 05:30:00
54167,2019-07-19,345,970.56,2019,7,19,2019-07-19 05:45:00
54168,2019-07-19,360,979.2,2019,7,19,2019-07-19 06:00:00
54169,2019-07-19,375,989.28,2019,7,19,2019-07-19 06:15:00
54170,2019-07-19,390,967.68,2019,7,19,2019-07-19 06:30:00
54171,2019-07-19,405,1117.44,2019,7,19,2019-07-19 06:45:00
54172,2019-07-19,420,1105.92,2019,7,19,2019-07-19 07:00:00
54173,2019-07-19,435,1045.44,2019,7,19,2019-07-19 07:15:00
54174,2019-07-19,450,1038.24,2019,7,19,2019-07-19 07:30:00
54175,2019-07-19,465,1046.88,2019,7,19,2019-07-19 07:45:00
54176,2019-07-19,480,1084.32,2019,7,19,2019-07-19 08:00:00
54177,2019-07-19,495,1059.84,2019,7,19,2019-07-19 08:15:00
54178,2019-07-19,510,1110.24,2019,7,19,2019-07-19 08:30:00
54179,2019-07-19,525,1105.92,2019,7,19,2019-07-19 08:45:00
54180,2019-07-19,540,1058.4,2019,7,19,2019-07-19 09:00:00
54181,2019-07-19,555,1126.08,2019,7,19,2019-07-19 09:15:00
54182,2019-07-19,570,1143.36,2019,7,19,2019-07-19 09:30:00
54183,2019-07-19,585,1147.68,2019,7,19,2019-07-19 09:45:00
54184,2019-07-19,600,1166.4,2019,7,19,2019-07-19 10:00:00
54185,2019-07-19,615,1179.36,2019,7,19,2019-07-19 10:15:00
54186,2019-07-19,630,1179.36,2019,7,19,2019-07-19 10:30:00
54187,2019-07-19,645,1190.88,2019,7,19,2019-07-19 10:45:00
54188,2019-07-19,660,1196.64,2019,7,19,2019-07-19 11:00:00
54189,2019-07-19,675,1192.32,2019,7,19,2019-07-19 11:15:00
54190,2019-07-19,690,1200.96,2019,7,19,2019-07-19 11:30:00
54191,2019-07-19,705,1180.8,2019,7,19,2019-07-19 11:45:00
54192,2019-07-19,720,1265.76,2019,7,19,2019-07-19 12:00:00
54193,2019-07-19,735,1255.68,2019,7,19,2019-07-19 12:15:00
54194,2019-07-19,750,1258.56,2019,7,19,2019-07-19 12:30:00
54195,2019-07-19,765,1298.88,2019,7,19,2019-07-19 12:45:00
54196,2019-07-19,780,1326.24,2019,7,19,2019-07-19 13:00:00
54197,2019-07-19,795,1337.76,2019,7,19,2019-07-19 13:15:00
54198,2019-07-19,810,1343.52,2019,7,19,2019-07-19 13:30:00
54199,2019-07-19,825,1323.36,2019,7,19,2019-07-19 13:45:00
54200,2019-07-19,840,1301.76,2019,7,19,2019-07-19 14:00:00
54201,2019-07-19,855,1321.92,2019,7,19,2019-07-19 14:15:00
54202,2019-07-19,870,1332.0,2019,7,19,2019-07-19 14:30:00
54203,2019-07-19,885,1323.36,2019,7,19,2019-07-19 14:45:00
54204,2019-07-19,900,1327.68,2019,7,19,2019-07-19 15:00:00
54205,2019-07-19,915,1355.04,2019,7,19,2019-07-19 15:15:00
54206,2019-07-19,930,1336.32,2019,7,19,2019-07-19 15:30:00
54207,2019-07-19,945,1336.32,2019,7,19,2019-07-19 15:45:00
54208,2019-07-19,960,1339.2,2019,7,19,2019-07-19 16:00:00
54209,2019-07-19,975,1349.28,2019,7,19,2019-07-19 16:15:00
54210,2019-07-19,990,1349.28,2019,7,19,2019-07-19 16:30:00
54211,2019-07-19,1005,1334.88,2019,7,19,2019-07-19 16:45:00
54212,2019-07-19,1020,1324.8,2019,7,19,2019-07-19 17:00:00
54213,2019-07-19,1035,1332.0,2019,7,19,2019-07-19 17:15:00
54214,2019-07-19,1050,1326.24,2019,7,19,2019-07-19 17:30:00
54215,2019-07-19,1065,1324.8,2019,7,19,2019-07-19 17:45:00
54216,2019-07-19,1080,1278.72,2019,7,19,2019-07-19 18:00:00
54217,2019-07-19,1095,1242.72,2019,7,19,2019-07-19 18:15:00
54218,2019-07-19,1110,1231.2,2019,7,19,2019-07-19 18:30:00
54219,2019-07-19,1125,1186.56,2019,7,19,2019-07-19 18:45:00
54220,2019-07-19,1140,1166.4,2019,7,19,2019-07-19 19:00:00
54221,2019-07-19,1155,1169.28,2019,7,19,2019-07-19 19:15:00
54222,2019-07-19,1170,1166.4,2019,7,19,2019-07-19 19:30:00
54223,2019-07-19,1185,1159.2,2019,7,19,2019-07-19 19:45:00
54224,2019-07-19,1200,1164.96,2019,7,19,2019-07-19 20:00:00
54225,2019-07-19,1215,1163.52,2019,7,19,2019-07-19 20:15:00
54226,2019-07-19,1230,1156.32,2019,7,19,2019-07-19 20:30:00
54227,2019-07-19,1245,1156.32,2019,7,19,2019-07-19 20:45:00
54228,2019-07-19,1260,1159.2,2019,7,19,2019-07-19 21:00:00
54229,2019-07-19,1275,1153.44,2019,7,19,2019-07-19 21:15:00
54230,2019-07-19,1290,1150.56,2019,7,19,2019-07-19 21:30:00
54231,2019-07-19,1305,1156.32,2019,7,19,2019-07-19 21:45:00
54232,2019-07-19,1320,1140.48,2019,7,19,2019-07-19 22:00:00
54233,2019-07-19,1335,1128.96,2019,7,19,2019-07-19 22:15:00
54234,2019-07-19,1350,1137.6,2019,7,19,2019-07-19 22:30:00
54235,2019-07-19,1365,1137.6,2019,7,19,2019-07-19 22:45:00
54236,2019-07-19,1380,1173.6,2019,7,19,2019-07-19 23:00:00
54237,2019-07-19,1395,1189.44,2019,7,19,2019-07-19 23:15:00
54238,2019-07-19,1410,1186.56,2019,7,19,2019-07-19 23:30:00
54239,2019-07-19,1425,1169.28,2019,7,19,2019-07-19 23:45:00
54240,2019-07-20,0,1222.56,2019,7,20,2019-07-20 00:00:00
54241,2019-07-20,15,1248.48,2019,7,20,2019-07-20 00:15:00
54242,2019-07-20,30,1241.28,2019,7,20,2019-07-20 00:30:00
54243,2019-07-20,45,1228.32,2019,7,20,2019-07-20 00:45:00
54244,2019-07-20,60,1234.08,2019,7,20,2019-07-20 01:00:00
54245,2019-07-20,75,1238.4,2019,7,20,2019-07-20 01:15:00
54246,2019-07-20,90,1222.56,2019,7,20,2019-07-20 01:30:00
54247,2019-07-20,105,1202.4,2019,7,20,2019-07-20 01:45:00
54248,2019-07-20,120,1209.6,2019,7,20,2019-07-20 02:00:00
54249,2019-07-20,135,1229.76,2019,7,20,2019-07-20 02:15:00
54250,2019-07-20,150,1234.08,2019,7,20,2019-07-20 02:30:00
54251,2019-07-20,165,1219.68,2019,7,20,2019-07-20 02:45:00
54252,2019-07-20,180,1218.24,2019,7,20,2019-07-20 03:00:00
54253,2019-07-20,195,1208.16,2019,7,20,2019-07-20 03:15:00
54254,2019-07-20,210,1208.16,2019,7,20,2019-07-20 03:30:00
54255,2019-07-20,225,1202.4,2019,7,20,2019-07-20 03:45:00
54256,2019-07-20,240,1189.44,2019,7,20,2019-07-20 04:00:00
54257,2019-07-20,255,1190.88,2019,7,20,2019-07-20 04:15:00
54258,2019-07-20,270,1183.68,2019,7,20,2019-07-20 04:30:00
54259,2019-07-20,285,1183.68,2019,7,20,2019-07-20 04:45:00
54260,2019-07-20,300,1193.76,2019,7,20,2019-07-20 05:00:00
54261,2019-07-20,315,1188.0,2019,7,20,2019-07-20 05:15:00
54262,2019-07-20,330,1195.2,2019,7,20,2019-07-20 05:30:00
54263,2019-07-20,345,1192.32,2019,7,20,2019-07-20 05:45:00
54264,2019-07-20,360,1205.28,2019,7,20,2019-07-20 06:00:00
54265,2019-07-20,375,1206.72,2019,7,20,2019-07-20 06:15:00
54266,2019-07-20,390,1215.36,2019,7,20,2019-07-20 06:30:00
54267,2019-07-20,405,1208.16,2019,7,20,2019-07-20 06:45:00
54268,2019-07-20,420,1231.2,2019,7,20,2019-07-20 07:00:00
54269,2019-07-20,435,1245.6,2019,7,20,2019-07-20 07:15:00
54270,2019-07-20,450,1248.48,2019,7,20,2019-07-20 07:30:00
54271,2019-07-20,465,1228.32,2019,7,20,2019-07-20 07:45:00
54272,2019-07-20,480,1241.28,2019,7,20,2019-07-20 08:00:00
54273,2019-07-20,495,1249.92,2019,7,20,2019-07-20 08:15:00
54274,2019-07-20,510,1252.8,2019,7,20,2019-07-20 08:30:00
54275,2019-07-20,525,1277.28,2019,7,20,2019-07-20 08:45:00
54276,2019-07-20,540,1272.96,2019,7,20,2019-07-20 09:00:00
54277,2019-07-20,555,1247.04,2019,7,20,2019-07-20 09:15:00
54278,2019-07-20,570,1206.72,2019,7,20,2019-07-20 09:30:00
54279,2019-07-20,585,1193.76,2019,7,20,2019-07-20 09:45:00
54280,2019-07-20,600,1192.32,2019,7,20,2019-07-20 10:00:00
54281,2019-07-20,615,1200.96,2019,7,20,2019-07-20 10:15:00
54282,2019-07-20,630,1229.76,2019,7,20,2019-07-20 10:30:00
54283,2019-07-20,645,1260.0,2019,7,20,2019-07-20 10:45:00
54284,2019-07-20,660,1257.12,2019,7,20,2019-07-20 11:00:00
54285,2019-07-20,675,1260.0,2019,7,20,2019-07-20 11:15:00
54286,2019-07-20,690,1280.16,2019,7,20,2019-07-20 11:30:00
54287,2019-07-20,705,1274.4,2019,7,20,2019-07-20 11:45:00
54288,2019-07-20,720,1271.52,2019,7,20,2019-07-20 12:00:00
54289,2019-07-20,735,1265.76,2019,7,20,2019-07-20 12:15:00
54290,2019-07-20,750,1280.16,2019,7,20,2019-07-20 12:30:00
54291,2019-07-20,765,1283.04,2019,7,20,2019-07-20 12:45:00
54292,2019-07-20,780,1275.84,2019,7,20,2019-07-20 13:00:00
54293,2019-07-20,795,1262.88,2019,7,20,2019-07-20 13:15:00
54294,2019-07-20,810,1271.52,2019,7,20,2019-07-20 13:30:00
54295,2019-07-20,825,1274.4,2019,7,20,2019-07-20 13:45:00
54296,2019-07-20,840,1267.2,2019,7,20,2019-07-20 14:00:00
54297,2019-07-20,855,1274.4,2019,7,20,2019-07-20 14:15:00
54298,2019-07-20,870,1258.56,2019,7,20,2019-07-20 14:30:00
54299,2019-07-20,885,1239.84,2019,7,20,2019-07-20 14:45:00
54300,2019-07-20,900,1238.4,2019,7,20,2019-07-20 15:00:00
54301,2019-07-20,915,1280.16,2019,7,20,2019-07-20 15:15:00
54302,2019-07-20,930,1280.16,2019,7,20,2019-07-20 15:30:00
54303,2019-07-20,945,1270.08,2019,7,20,2019-07-20 15:45:00
54304,2019-07-20,960,1251.36,2019,7,20,2019-07-20 16:00:00
54305,2019-07-20,975,1245.6,2019,7,20,2019-07-20 16:15:00
54306,2019-07-20,990,1255.68,2019,7,20,2019-07-20 16:30:00
54307,2019-07-20,1005,1264.32,2019,7,20,2019-07-20 16:45:00
54308,2019-07-20,1020,1244.16,2019,7,20,2019-07-20 17:00:00
54309,2019-07-20,1035,1232.64,2019,7,20,2019-07-20 17:15:00
54310,2019-07-20,1050,1234.08,2019,7,20,2019-07-20 17:30:00
54311,2019-07-20,1065,1228.32,2019,7,20,2019-07-20 17:45:00
54312,2019-07-20,1080,1235.52,2019,7,20,2019-07-20 18:00:00
54313,2019-07-20,1095,1249.92,2019,7,20,2019-07-20 18:15:00
54314,2019-07-20,1110,1239.84,2019,7,20,2019-07-20 18:30:00
54315,2019-07-20,1125,1258.56,2019,7,20,2019-07-20 18:45:00
54316,2019-07-20,1140,1234.08,2019,7,20,2019-07-20 19:00:00
54317,2019-07-20,1155,1228.32,2019,7,20,2019-07-20 19:15:00
54318,2019-07-20,1170,1229.76,2019,7,20,2019-07-20 19:30:00
54319,2019-07-20,1185,1238.4,2019,7,20,2019-07-20 19:45:00
54320,2019-07-20,1200,1235.52,2019,7,20,2019-07-20 20:00:00
54321,2019-07-20,1215,1228.32,2019,7,20,2019-07-20 20:15:00
54322,2019-07-20,1230,1215.36,2019,7,20,2019-07-20 20:30:00
54323,2019-07-20,1245,1232.64,2019,7,20,2019-07-20 20:45:00
54324,2019-07-20,1260,1251.36,2019,7,20,2019-07-20 21:00:00
54325,2019-07-20,1275,1229.76,2019,7,20,2019-07-20 21:15:00
54326,2019-07-20,1290,1224.0,2019,7,20,2019-07-20 21:30:00
54327,2019-07-20,1305,1239.84,2019,7,20,2019-07-20 21:45:00
54328,2019-07-20,1320,1231.2,2019,7,20,2019-07-20 22:00:00
54329,2019-07-20,1335,1236.96,2019,7,20,2019-07-20 22:15:00
54330,2019-07-20,1350,1242.72,2019,7,20,2019-07-20 22:30:00
54331,2019-07-20,1365,1229.76,2019,7,20,2019-07-20 22:45:00
54332,2019-07-20,1380,1235.52,2019,7,20,2019-07-20 23:00:00
54333,2019-07-20,1395,1238.4,2019,7,20,2019-07-20 23:15:00
54334,2019-07-20,1410,1225.44,2019,7,20,2019-07-20 23:30:00
54335,2019-07-20,1425,1212.48,2019,7,20,2019-07-20 23:45:00
54336,2019-07-21,0,1222.56,2019,7,21,2019-07-21 00:00:00
54337,2019-07-21,15,1226.88,2019,7,21,2019-07-21 00:15:00
54338,2019-07-21,30,1215.36,2019,7,21,2019-07-21 00:30:00
54339,2019-07-21,45,1211.04,2019,7,21,2019-07-21 00:45:00
54340,2019-07-21,60,1208.16,2019,7,21,2019-07-21 01:00:00
54341,2019-07-21,75,1216.8,2019,7,21,2019-07-21 01:15:00
54342,2019-07-21,90,1224.0,2019,7,21,2019-07-21 01:30:00
54343,2019-07-21,105,1224.0,2019,7,21,2019-07-21 01:45:00
54344,2019-07-21,120,1208.16,2019,7,21,2019-07-21 02:00:00
54345,2019-07-21,135,1208.16,2019,7,21,2019-07-21 02:15:00
54346,2019-07-21,150,1209.6,2019,7,21,2019-07-21 02:30:00
54347,2019-07-21,165,1216.8,2019,7,21,2019-07-21 02:45:00
54348,2019-07-21,180,1215.36,2019,7,21,2019-07-21 03:00:00
54349,2019-07-21,195,1199.52,2019,7,21,2019-07-21 03:15:00
54350,2019-07-21,210,1189.44,2019,7,21,2019-07-21 03:30:00
54351,2019-07-21,225,1192.32,2019,7,21,2019-07-21 03:45:00
54352,2019-07-21,240,1188.0,2019,7,21,2019-07-21 04:00:00
54353,2019-07-21,255,1190.88,2019,7,21,2019-07-21 04:15:00
54354,2019-07-21,270,1183.68,2019,7,21,2019-07-21 04:30:00
54355,2019-07-21,285,1179.36,2019,7,21,2019-07-21 04:45:00
54356,2019-07-21,300,1179.36,2019,7,21,2019-07-21 05:00:00
54357,2019-07-21,315,1175.04,2019,7,21,2019-07-21 05:15:00
54358,2019-07-21,330,1111.68,2019,7,21,2019-07-21 05:30:00
54359,2019-07-21,345,1101.6,2019,7,21,2019-07-21 05:45:00
54360,2019-07-21,360,1111.68,2019,7,21,2019-07-21 06:00:00
54361,2019-07-21,375,1213.92,2019,7,21,2019-07-21 06:15:00
54362,2019-07-21,390,1236.96,2019,7,21,2019-07-21 06:30:00
54363,2019-07-21,405,1249.92,2019,7,21,2019-07-21 06:45:00
54364,2019-07-21,420,1231.2,2019,7,21,2019-07-21 07:00:00
54365,2019-07-21,435,1234.08,2019,7,21,2019-07-21 07:15:00
54366,2019-07-21,450,1216.8,2019,7,21,2019-07-21 07:30:00
54367,2019-07-21,465,1213.92,2019,7,21,2019-07-21 07:45:00
54368,2019-07-21,480,1222.56,2019,7,21,2019-07-21 08:00:00
54369,2019-07-21,495,1239.84,2019,7,21,2019-07-21 08:15:00
54370,2019-07-21,510,1244.16,2019,7,21,2019-07-21 08:30:00
54371,2019-07-21,525,1274.4,2019,7,21,2019-07-21 08:45:00
54372,2019-07-21,540,1248.48,2019,7,21,2019-07-21 09:00:00
54373,2019-07-21,555,1248.48,2019,7,21,2019-07-21 09:15:00
54374,2019-07-21,570,1245.6,2019,7,21,2019-07-21 09:30:00
54375,2019-07-21,585,1262.88,2019,7,21,2019-07-21 09:45:00
54376,2019-07-21,600,1268.64,2019,7,21,2019-07-21 10:00:00
54377,2019-07-21,615,1251.36,2019,7,21,2019-07-21 10:15:00
54378,2019-07-21,630,1247.04,2019,7,21,2019-07-21 10:30:00
54379,2019-07-21,645,1249.92,2019,7,21,2019-07-21 10:45:00
54380,2019-07-21,660,1251.36,2019,7,21,2019-07-21 11:00:00
54381,2019-07-21,675,1244.16,2019,7,21,2019-07-21 11:15:00
54382,2019-07-21,690,1252.8,2019,7,21,2019-07-21 11:30:00
54383,2019-07-21,705,1262.88,2019,7,21,2019-07-21 11:45:00
54384,2019-07-21,720,1272.96,2019,7,21,2019-07-21 12:00:00
54385,2019-07-21,735,1285.92,2019,7,21,2019-07-21 12:15:00
54386,2019-07-21,750,1274.4,2019,7,21,2019-07-21 12:30:00
54387,2019-07-21,765,1283.04,2019,7,21,2019-07-21 12:45:00
54388,2019-07-21,780,1290.24,2019,7,21,2019-07-21 13:00:00
54389,2019-07-21,795,1290.24,2019,7,21,2019-07-21 13:15:00
54390,2019-07-21,810,1296.0,2019,7,21,2019-07-21 13:30:00
54391,2019-07-21,825,1291.68,2019,7,21,2019-07-21 13:45:00
54392,2019-07-21,840,1284.48,2019,7,21,2019-07-21 14:00:00
54393,2019-07-21,855,1294.56,2019,7,21,2019-07-21 14:15:00
54394,2019-07-21,870,1294.56,2019,7,21,2019-07-21 14:30:00
54395,2019-07-21,885,1291.68,2019,7,21,2019-07-21 14:45:00
54396,2019-07-21,900,1311.84,2019,7,21,2019-07-21 15:00:00
54397,2019-07-21,915,1308.96,2019,7,21,2019-07-21 15:15:00
54398,2019-07-21,930,1311.84,2019,7,21,2019-07-21 15:30:00
54399,2019-07-21,945,1321.92,2019,7,21,2019-07-21 15:45:00
54400,2019-07-21,960,1310.4,2019,7,21,2019-07-21 16:00:00
54401,2019-07-21,975,1303.2,2019,7,21,2019-07-21 16:15:00
54402,2019-07-21,990,1296.0,2019,7,21,2019-07-21 16:30:00
54403,2019-07-21,1005,1280.16,2019,7,21,2019-07-21 16:45:00
54404,2019-07-21,1020,1284.48,2019,7,21,2019-07-21 17:00:00
54405,2019-07-21,1035,1285.92,2019,7,21,2019-07-21 17:15:00
54406,2019-07-21,1050,1281.6,2019,7,21,2019-07-21 17:30:00
54407,2019-07-21,1065,1280.16,2019,7,21,2019-07-21 17:45:00
54408,2019-07-21,1080,1274.4,2019,7,21,2019-07-21 18:00:00
54409,2019-07-21,1095,1270.08,2019,7,21,2019-07-21 18:15:00
54410,2019-07-21,1110,1265.76,2019,7,21,2019-07-21 18:30:00
54411,2019-07-21,1125,1275.84,2019,7,21,2019-07-21 18:45:00
54412,2019-07-21,1140,1255.68,2019,7,21,2019-07-21 19:00:00
54413,2019-07-21,1155,1274.4,2019,7,21,2019-07-21 19:15:00
54414,2019-07-21,1170,1271.52,2019,7,21,2019-07-21 19:30:00
54415,2019-07-21,1185,1265.76,2019,7,21,2019-07-21 19:45:00
54416,2019-07-21,1200,1248.48,2019,7,21,2019-07-21 20:00:00
54417,2019-07-21,1215,1215.36,2019,7,21,2019-07-21 20:15:00
54418,2019-07-21,1230,1213.92,2019,7,21,2019-07-21 20:30:00
54419,2019-07-21,1245,1195.2,2019,7,21,2019-07-21 20:45:00
54420,2019-07-21,1260,1195.2,2019,7,21,2019-07-21 21:00:00
54421,2019-07-21,1275,1177.92,2019,7,21,2019-07-21 21:15:00
54422,2019-07-21,1290,1183.68,2019,7,21,2019-07-21 21:30:00
