"","x"
"28298",730.521424418271
"28299",736.513169575758
"28300",731.448980032848
"28301",718.767184714132
"28302",719.831601239355
"28303",707.627884568439
"28304",706.891361548509
"28305",699.105093344054
"28306",706.678445536227
"28307",690.229801207294
"28308",690.173683499783
"28309",692.725230298238
"28310",683.944753041203
"28311",690.970733695748
"28312",681.890987473708
"28313",689.467712566348
"28314",684.940655091291
"28315",684.632097531467
"28316",674.531458178135
"28317",674.132352361795
"28318",664.388423422627
"28319",662.629176201447
"28320",661.584455890561
"28321",660.989475553937
"28322",661.107116044755
"28323",667.055273749586
"28324",659.603552641835
"28325",668.50602883169
"28326",665.68919484298
"28327",658.373152530663
"28328",654.685699107411
"28329",649.671641749877
"28330",649.748505246651
"28331",651.041962409988
"28332",661.503087863259
"28333",706.920554240715
"28334",703.921062649546
"28335",676.483131854484
"28336",674.623161995642
"28337",673.738875939711
"28338",669.904049329806
"28339",679.686455317443
"28340",690.172794662646
"28341",686.048943088731
"28342",677.52766388272
"28343",681.799511162011
"28344",677.184560804471
"28345",685.080979783264
"28346",689.985065725358
"28347",694.975741137326
"28348",701.416138560302
"28349",697.152072907259
"28350",725.881937163057
"28351",725.339373813136
"28352",729.855843799136
"28353",734.261298526323
"28354",741.462820644415
"28355",748.343327942195
"28356",761.168875736099
"28357",764.504332014621
"28358",781.957401059924
"28359",781.983735034862
"28360",783.030813547188
"28361",790.695903824968
"28362",790.264795981945
"28363",796.767796299333
"28364",793.489643351415
"28365",795.486126610765
"28366",805.039839074451
"28367",795.274834706564
"28368",788.605383590051
"28369",794.086999923153
"28370",792.2796651141
"28371",792.749213089862
"28372",791.260246096593
"28373",797.538502605665
"28374",800.840109630128
"28375",808.439735400626
"28376",817.103262710749
"28377",821.09849089244
"28378",818.360891317684
"28379",826.129516143214
"28380",824.054624545501
"28381",818.924286578
"28382",827.21989211754
"28383",819.670750883879
"28384",829.888196735552
"28385",820.47262301208
"28386",818.868330338737
"28387",808.413860663569
"28388",810.401871577813
"28389",802.861625431467
"28390",804.691898917008
"28391",801.51268267564
"28392",798.124149029321
"28393",802.196241788325
"28394",796.902027472592
"28395",753.135972256637
"28396",782.473107343491
"28397",803.067440172849
"28398",746.305241753109
"28399",732.636112684627
"28400",729.012031093608
"28401",741.460434397316
"28402",731.709091281627
"28403",730.620772987182
"28404",748.569433245859
"28405",735.274245323202
"28406",726.628177476123
"28407",720.45497071488
"28408",718.002291519025
"28409",724.030189212599
"28410",712.918959191745
"28411",714.372316384539
"28412",715.793819768619
"28413",707.2649876121
"28414",707.570556899375
"28415",716.58601096812
"28416",723.651009501181
"28417",702.553813526389
"28418",653.104533758438
"28419",664.318235335018
"28420",653.858004898559
"28421",660.335150103
"28422",664.091239802538
"28423",665.242883769668
"28424",666.968868706579
"28425",655.590327119971
"28426",659.354608219234
"28427",656.784663981368
"28428",658.459550651875
"28429",660.187431739513
"28430",646.337764795893
"28431",642.264614522131
"28432",634.919810682938
"28433",630.101245234485
"28434",639.787661373544
"28435",635.786604104299
"28436",635.440175309059
"28437",629.630462357377
"28438",635.521212945637
"28439",638.783624849764
"28440",644.047339174837
"28441",653.809502858691
"28442",664.703393971977
"28443",671.089319273474
"28444",675.735506856155
"28445",672.648914709822
"28446",689.88456375657
"28447",694.265467072466
"28448",694.479310609729
"28449",697.109768812995
"28450",687.777498658775
"28451",693.633945640269
"28452",715.913273044592
"28453",728.660400885738
"28454",733.219491228443
"28455",737.113786352598
"28456",732.848099725807
"28457",735.78152732357
"28458",740.982966911403
"28459",755.381646640685
"28460",760.99930882061
"28461",756.326970546959
"28462",746.791728963904
"28463",743.900681252237
"28464",749.357112720385
"28465",749.209980122792
"28466",751.715715072855
"28467",741.997135086139
"28468",740.95243821481
"28469",747.873141950727
"28470",746.900849458847
"28471",752.149033673205
"28472",748.905975985664
"28473",751.290515784076
"28474",749.322410581706
"28475",754.290039347858
"28476",752.81691901095
"28477",749.912704814527
"28478",751.493425344375
"28479",779.847423804864
"28480",839.96720766953
"28481",807.523855962916
"28482",798.667182568484
"28483",795.926315953712
"28484",796.167416572844
"28485",789.681235601343
"28486",790.372782951507
"28487",780.238653205453
"28488",798.941014248749
"28489",772.653773019838
"28490",752.322713428573
"28491",757.675988506189
"28492",758.143183038158
"28493",780.831794827953
"28494",729.705030612108
"28495",744.743392914468
"28496",742.722287286207
"28497",740.796176211855
"28498",742.296264143386
"28499",742.39593451305
"28500",727.740962968541
"28501",717.726830727552
"28502",721.37917379552
"28503",723.845394589506
"28504",720.979725338513
"28505",719.149106710056
"28506",716.634083434274
"28507",710.294105961528
"28508",707.308606331643
"28509",707.243173421988
"28510",699.902459748713
"28511",690.119683241057
"28512",663.845370694543
"28513",661.85711635958
"28514",660.040634909634
"28515",651.358193028441
"28516",647.657997670011
"28517",650.158476525173
"28518",649.442337842613
"28519",648.955402771507
"28520",656.043106912327
"28521",653.767856764374
"28522",652.581373718545
"28523",647.44926128745
"28524",645.263287291529
"28525",643.963331011119
"28526",637.247349866672
"28527",637.860252202139
"28528",638.656722005478
"28529",641.53229712205
"28530",645.68956334325
"28531",639.871852442977
"28532",642.735551573386
"28533",643.912163308404
"28534",646.695765819666
"28535",643.164748260361
"28536",634.810174081721
"28537",641.871195206475
"28538",649.380162419537
"28539",649.810382725771
"28540",664.353117994351
"28541",677.806448492447
"28542",683.982230749798
"28543",685.27223307267
"28544",689.819672383938
"28545",700.478610787374
"28546",703.631280130401
"28547",719.6182941163
"28548",718.14295530319
"28549",717.610004554696
"28550",723.25212164738
"28551",724.431060122616
"28552",719.278523861091
"28553",718.642097224232
"28554",722.147937539069
"28555",726.955680500148
"28556",728.691459787402
"28557",735.031357565347
"28558",740.14583163702
"28559",737.636535872674
"28560",734.092186426164
"28561",737.915979727529
"28562",737.974203413368
"28563",732.532220610198
"28564",733.091585371722
"28565",731.356379276851
"28566",726.72599201138
"28567",742.348201412147
"28568",752.089318968022
"28569",754.606143004729
"28570",752.532983687465
"28571",754.563888307217
"28572",747.041708824695
"28573",742.090516730682
"28574",743.51564886268
"28575",739.66160976259
"28576",749.903631606098
"28577",742.547099171239
"28578",742.308441305065
"28579",733.883801088171
"28580",736.371108990588
"28581",742.985690210964
"28582",745.391004550989
"28583",729.853009174348
"28584",728.76122482693
"28585",721.789452152924
"28586",718.860359928859
"28587",719.478900508249
"28588",706.463534068403
"28589",711.455896355009
"28590",680.51520015344
"28591",672.392495379304
"28592",680.523591857332
"28593",678.934309576976
"28594",676.132547489217
"28595",681.135180386736
"28596",681.488554570555
"28597",669.386432184133
"28598",665.036403285698
"28599",663.860770600619
"28600",669.949493185934
"28601",665.784382232779
"28602",659.519294995308
"28603",656.748182201043
"28604",649.447146125388
"28605",645.790344989041
"28606",642.139426459063
"28607",648.449025921134
"28608",647.12018057603
"28609",643.040240789452
"28610",631.759967542846
"28611",637.470527185282
"28612",632.993179465807
"28613",644.694429950349
"28614",643.740863078479
"28615",642.9194078805
"28616",639.431329955366
"28617",636.441561784014
"28618",638.9952453421
"28619",648.681191917114
"28620",641.425284142905
"28621",628.260449057929
"28622",624.746357263606
"28623",629.61249644085
"28624",630.950077804988
"28625",625.129520530326
"28626",626.777349675498
"28627",627.684862556655
"28628",622.265608037881
"28629",628.148358524863
"28630",630.478546906039
"28631",629.563643273081
"28632",623.90056115766
"28633",624.561112838623
"28634",639.368720947504
"28635",637.660349997338
"28636",647.705276264648
"28637",642.896155460949
"28638",676.359689760793
"28639",681.055460977641
"28640",688.596225407636
"28641",695.537646242268
"28642",695.146532454875
"28643",703.017775944487
"28644",706.694163522353
"28645",712.625772361787
"28646",719.77959837375
"28647",719.870932233339
"28648",725.947068342833
"28649",727.424033359568
"28650",728.71070817295
"28651",716.816248067968
"28652",743.869159350792
"28653",731.60033295128
"28654",724.069491339746
"28655",733.394484409596
"28656",727.909646402968
"28657",731.995456953382
"28658",738.017211981771
"28659",731.405965952867
"28660",723.381951901521
"28661",733.882315171453
"28662",740.812882598192
"28663",745.516196551683
"28664",748.073830582163
"28665",752.519530644966
"28666",756.009687874705
"28667",752.336223312394
"28668",758.57254814371
"28669",749.106525035453
"28670",749.796713082853
"28671",746.392584146535
"28672",744.564727975177
"28673",744.712522150847
"28674",743.446654284187
"28675",749.473521123454
"28676",748.967902892415
"28677",744.386599890179
"28678",739.989788539523
"28679",735.347402396764
"28680",739.263364968375
"28681",733.395988205278
"28682",736.311813450017
"28683",736.311847056361
"28684",732.257025661767
"28685",719.25584566142
"28686",689.891610951267
"28687",699.271970606054
"28688",690.292410970637
"28689",681.629786925758
"28690",679.951091628227
"28691",673.327646045826
"28692",672.116114107594
"28693",675.21530226163
"28694",671.173548056936
"28695",674.397235073786
"28696",675.968453912785
"28697",670.034417998394
"28698",669.756316070179
"28699",664.780704118032
"28700",672.743711734954
"28701",670.884953285543
"28702",665.72842751927
"28703",651.861888026999
"28704",645.069867742525
"28705",645.18466539636
"28706",647.117725108344
"28707",649.985606813099
"28708",645.041054261202
"28709",646.556956628608
"28710",647.13962160262
"28711",644.372440023582
"28712",641.541508926371
"28713",638.970952653118
"28714",644.212758119472
"28715",632.889378379505
"28716",629.091840295959
"28717",643.453324548957
"28718",641.629083076408
"28719",643.276980982037
"28720",626.502623654595
"28721",620.282061775864
"28722",630.099508350203
"28723",634.923257995662
"28724",636.541219342572
"28725",661.852531051678
"28726",680.416237751087
"28727",666.490023082025
"28728",652.335494840946
"28729",663.297550910968
"28730",697.055190862915
"28731",699.541022478492
"28732",693.303411782627
"28733",690.378250953513
"28734",713.153472916286
"28735",728.833440839596
"28736",745.624400284486
"28737",743.050271224116
"28738",697.706604488118
"28739",683.990660208172
"28740",681.869003837756
"28741",686.897616698859
"28742",697.793581497183
"28743",698.598808240552
"28744",691.413808034115
"28745",696.441185009311
"28746",703.469105563599
"28747",703.447244915072
"28748",703.371526155857
"28749",698.665890683521
"28750",699.648047443458
"28751",693.571354469739
"28752",690.433222147083
"28753",693.988637179403
"28754",724.020093212231
"28755",786.595518675697
"28756",732.894289317511
"28757",716.102442524671
"28758",728.005242781031
"28759",741.200140298523
"28760",748.377678942539
"28761",736.600398028906
"28762",724.004534747069
"28763",736.415886487903
"28764",754.829406185096
"28765",742.53764712895
"28766",732.62879152779
"28767",736.342772281531
"28768",730.656958285329
"28769",731.041752140156
"28770",733.419473567373
"28771",718.845871193529
"28772",742.48141139798
"28773",747.547190736659
"28774",739.873073255491
"28775",743.306115904813
"28776",737.573796800338
"28777",736.55502047932
"28778",732.966093214515
"28779",734.754038716399
"28780",736.415037084075
"28781",733.969310246673
"28782",710.806415150358
"28783",711.802527018405
"28784",711.921766695204
"28785",710.937227845824
"28786",706.725829833675
"28787",704.535636908634
"28788",703.307840627498
"28789",712.202115866915
"28790",705.137591518387
"28791",702.488003499884
"28792",705.111165438796
"28793",704.004671143934
"28794",704.320490367706
"28795",702.538452265669
"28796",695.010501927015
"28797",681.368343040496
"28798",684.365811393233
"28799",689.260059546444
"28800",686.670714181741
"28801",690.005403073819
"28802",683.472255375368
"28803",679.155823734844
"28804",681.693092162669
"28805",694.097420779579
"28806",685.931659147116
"28807",692.069141880765
"28808",686.707054213568
"28809",679.847123711737
"28810",684.577751662385
"28811",676.018944160787
"28812",674.610973196034
"28813",676.091810966832
"28814",686.081473199396
"28815",676.218739147172
"28816",672.636692077275
"28817",676.504897367229
"28818",675.086900551663
"28819",673.615526828553
"28820",668.621322555064
"28821",675.9966783646
"28822",710.533523474885
"28823",713.309956989293
"28824",705.727328665409
"28825",674.998900267338
"28826",647.897359252118
"28827",660.966784244232
"28828",666.740705761681
"28829",696.31835883042
"28830",697.372858626602
"28831",696.29966174001
"28832",689.411293119627
"28833",701.428282384456
"28834",688.479921745633
"28835",699.654725785603
"28836",700.956374769978
"28837",700.337094966983
"28838",703.133955267928
"28839",694.909787760021
"28840",692.267257963142
"28841",703.751385593128
"28842",716.03971224589
"28843",698.571734557366
"28844",707.875084091539
"28845",708.338269495809
"28846",715.412274901752
"28847",712.919816205845
"28848",711.367704836965
"28849",705.136403986701
"28850",714.027000678441
"28851",706.101568050463
"28852",707.395705608271
"28853",707.513306823504
"28854",739.312124796076
"28855",755.542031525026
"28856",726.765720927617
"28857",745.844457102199
"28858",724.35102591911
"28859",721.919393577927
"28860",740.351182496823
"28861",737.607134310104
"28862",735.522191821838
"28863",734.732944686321
"28864",736.528332435118
"28865",741.335673778185
"28866",737.179191527378
"28867",740.818625077136
"28868",737.069277220598
"28869",738.936243725788
"28870",742.112863508052
"28871",742.585805661039
"28872",751.65625170462
"28873",743.644576445859
"28874",747.654814779664
"28875",738.110569266561
"28876",744.573955837224
"28877",741.206503451346
"28878",716.062097970196
"28879",720.781631059325
"28880",716.545421285397
"28881",728.315621022272
"28882",718.86355612427
"28883",721.451799286616
"28884",714.347548938087
"28885",714.436314444553
"28886",709.867234405667
"28887",702.080277196249
"28888",707.998329827815
"28889",712.956242993881
"28890",713.310246150779
"28891",710.732151932714
"28892",709.647379541314
"28893",708.796220450284
"28894",706.450973361836
"28895",701.908003927157
"28896",689.39162852983
"28897",699.991977140382
"28898",700.8853706244
"28899",694.113164053082
"28900",693.678470377929
"28901",704.414514663404
"28902",709.537487114285
"28903",707.348638803662
"28904",691.133532012007
"28905",689.264525850406
"28906",686.128011751686
"28907",681.765025185171
"28908",690.580189385209
"28909",681.50858943277
"28910",690.124390338575
"28911",694.305678555535
"28912",683.119132864003
"28913",684.820840676016
"28914",688.999007791642
"28915",694.388219827797
"28916",684.021579968943
"28917",689.596909565816
"28918",694.529872785847
"28919",693.653179426807
"28920",702.18722202583
"28921",689.517119802253
"28922",698.484175616411
"28923",706.802917339228
"28924",701.100361701564
"28925",695.676250202841
"28926",726.303575045985
"28927",724.439124985039
"28928",730.339401920277
"28929",733.836326966353
"28930",727.872220829865
"28931",739.421547763429
"28932",750.63939792371
"28933",750.665492243632
"28934",758.094737054731
"28935",769.188838335387
"28936",764.586159830793
"28937",772.328863287817
"28938",767.853306873351
"28939",781.282371005855
"28940",785.489118046166
"28941",788.628005107732
"28942",797.204599139144
"28943",799.043709300933
"28944",795.694152024794
"28945",785.066164491659
"28946",771.372860514816
"28947",778.861189824737
"28948",789.289013465549
"28949",791.697860912958
"28950",794.933061162054
"28951",779.150707664027
"28952",781.863784783406
"28953",777.612276554119
"28954",764.902967362674
"28955",774.441868894001
"28956",779.392431105285
"28957",778.379345258799
"28958",777.825675107604
"28959",774.525745205984
"28960",775.249551083183
"28961",780.90497952496
"28962",776.26265057142
"28963",773.221638938947
"28964",775.696093235692
"28965",774.535828400525
"28966",775.318741886749
"28967",772.314020200177
"28968",771.922321167652
"28969",766.245290929494
"28970",759.402137914292
"28971",750.624434648575
"28972",750.717502042801
"28973",781.811036670166
"28974",757.401632843586
"28975",752.56208543597
"28976",742.870448462436
"28977",740.654758622011
"28978",742.457072712157
"28979",747.04021555454
"28980",733.608308732795
"28981",733.678124624346
"28982",728.743492934012
"28983",732.669651439156
"28984",725.96122856573
"28985",720.793284246029
"28986",722.506554762211
"28987",722.412211797874
"28988",714.131451868138
"28989",714.260359966062
"28990",695.693309819381
"28991",741.942905985368
"28992",732.050150890382
"28993",663.003892010603
"28994",661.030702471267
"28995",674.901810830898
"28996",666.915464116036
"28997",685.044946663057
"28998",670.196991513547
"28999",646.709436056281
"29000",646.928335749385
"29001",646.596038871642
"29002",644.513682586746
"29003",639.522444986665
"29004",643.189930539177
"29005",636.817095117039
"29006",631.230997624372
"29007",640.044357780709
"29008",647.870742395529
"29009",644.307132691736
"29010",636.806659495327
"29011",637.728523272238
"29012",629.712157675112
"29013",629.146808873226
"29014",629.34523950558
"29015",640.247638388505
"29016",647.65528769761
"29017",651.995704680269
"29018",652.651285266242
"29019",658.575729891364
"29020",652.620255554242
"29021",649.472670935522
"29022",680.457750525733
"29023",696.32333272112
"29024",683.791734258827
"29025",691.801325749421
"29026",691.065499443384
"29027",698.081625183081
"29028",710.542984775811
"29029",713.864191882388
"29030",727.735762611769
"29031",728.45084204832
"29032",724.053217957549
"29033",723.198368684524
"29034",732.801621541116
"29035",731.34536712003
"29036",727.042326553574
"29037",728.450161653537
"29038",737.808649284222
"29039",730.33418428462
"29040",737.307972559027
"29041",726.882918167921
"29042",725.982295412137
"29043",730.17419135618
"29044",725.355908271346
"29045",736.915197088068
"29046",733.668208908948
"29047",743.212049016199
"29048",735.79658188398
"29049",746.530994540228
"29050",735.469444633849
"29051",749.487934553705
"29052",745.898250159201
"29053",743.328783660612
"29054",741.90748171742
"29055",747.596755092576
"29056",744.523657446503
"29057",742.187924362513
"29058",740.772168476534
"29059",738.531687073003
"29060",740.905171888198
"29061",736.860435267229
"29062",740.497992906753
"29063",743.024503091979
"29064",753.997422742021
"29065",753.661332266681
"29066",748.648034006824
"29067",746.564606433744
"29068",741.693806617819
"29069",738.274602911761
"29070",717.850311982586
"29071",711.280479767701
"29072",713.798567082369
"29073",701.427621092793
"29074",698.949979266707
"29075",695.959097910117
"29076",694.804441603484
"29077",690.95541866971
"29078",682.483070750962
"29079",682.485183834172
"29080",677.720561738314
"29081",678.657289360581
"29082",676.167435475203
"29083",664.355393111638
"29084",663.612438254153
"29085",668.620015423992
"29086",659.382875123139
"29087",653.032841498302
"29088",650.763804219096
"29089",639.894828618057
"29090",645.283159308124
"29091",642.383978667943
"29092",651.418085946708
"29093",659.64000729562
"29094",654.160504496578
"29095",651.993334803302
"29096",653.262325561338
"29097",653.248066774013
"29098",648.895898506847
"29099",648.841657047492
"29100",628.641658733027
"29101",653.370424797311
"29102",649.773009902407
"29103",638.17998413536
"29104",646.517158445082
"29105",642.668058668024
"29106",642.59400664318
"29107",633.336084759223
"29108",639.105044017822
"29109",634.993205700765
"29110",632.462547569248
"29111",634.680526209953
"29112",639.8136403126
"29113",653.402685652129
"29114",656.494723627858
"29115",665.315928003231
"29116",666.380449570375
"29117",666.947423352018
"29118",690.36326998353
"29119",681.962518522275
"29120",696.973357091686
"29121",699.939678626628
"29122",712.759153724609
"29123",714.54199213775
"29124",724.10443377922
"29125",738.902954951674
"29126",745.840385315761
"29127",740.777608810292
"29128",739.177303710954
"29129",751.942878063438
"29130",753.298505864307
"29131",749.380466506597
"29132",760.43517763458
"29133",791.172239158421
"29134",856.321703830158
"29135",860.984560025115
"29136",831.65052590828
"29137",830.074815308821
"29138",843.351005202398
"29139",845.280090857
"29140",833.865583256177
"29141",835.415987369693
"29142",833.548204156372
"29143",826.592297434461
"29144",832.464965738068
"29145",841.058217294858
"29146",840.679329158953
"29147",838.443730299012
"29148",838.329548458786
"29149",836.06545363799
"29150",830.443840703478
"29151",842.335453519821
"29152",837.892899635154
"29153",831.469920284886
"29154",821.237163652774
"29155",822.348400900036
"29156",819.776342224666
"29157",808.287201971674
"29158",819.427907036039
"29159",812.983105568848
"29160",809.91207944942
"29161",809.014579813475
"29162",802.433034303042
"29163",799.173091369169
"29164",791.333571856115
"29165",789.9374016759
"29166",761.45503387691
"29167",753.086762009192
"29168",752.129036265735
"29169",747.431912496823
"29170",756.834526274813
"29171",756.807934516804
"29172",754.673770796486
"29173",754.282980689573
"29174",744.324398653513
"29175",748.018581976258
"29176",741.146251587128
"29177",745.975907859297
"29178",721.142940759152
"29179",734.545757789507
"29180",732.980308038613
"29181",734.442643236791
"29182",723.350438946924
"29183",707.520190646354
"29184",733.324874335827
"29185",718.103020736698
"29186",717.085430998075
"29187",720.620437824304
"29188",717.463336454741
"29189",720.126311252242
"29190",732.333541392622
"29191",721.327443110401
"29192",716.144098643576
"29193",720.271230863161
"29194",710.369779547156
"29195",706.627974351295
"29196",715.839370741189
"29197",711.135079018497
"29198",699.74896952186
"29199",698.292734246553
"29200",715.240685838721
"29201",704.927859318815
"29202",705.088148540843
"29203",706.567091343354
"29204",710.970382017995
"29205",701.793866942992
"29206",710.682953234885
"29207",691.647344847749
"29208",710.106511554747
"29209",700.984572699689
"29210",712.071726421953
"29211",716.086055004707
"29212",713.677656743943
"29213",724.100157982512
"29214",750.462600873232
"29215",752.100963114692
"29216",756.49201833724
"29217",768.51743195694
"29218",773.626617491674
"29219",794.406931166528
"29220",785.337837116351
"29221",785.94975734459
"29222",793.027107577246
"29223",812.994380940121
"29224",813.635815633216
"29225",818.961183936431
"29226",813.818515054364
"29227",820.190581895907
"29228",827.046703995226
"29229",834.311364689511
"29230",844.528114105514
"29231",836.019527635465
"29232",837.033549644573
"29233",854.764821645005
"29234",841.75958037678
"29235",840.678638521535
"29236",848.755505180586
"29237",848.659042859693
"29238",861.898737815307
"29239",871.546683629959
"29240",864.192681239416
"29241",876.182061631351
"29242",875.151190863662
"29243",887.30658539025
"29244",887.1237441564
"29245",886.292227313735
"29246",896.846251866828
"29247",893.286077124195
"29248",887.501240239395
"29249",876.3874395622
"29250",870.219136756241
"29251",876.898217003925
"29252",870.469160780903
"29253",872.008374913704
"29254",875.261940840946
"29255",892.260752745447
"29256",877.142342340255
"29257",869.294898836815
"29258",861.173587710811
"29259",866.804329936589
"29260",865.584802852043
"29261",863.986902932757
"29262",845.98013063297
"29263",836.371575522228
"29264",832.89331990536
"29265",833.152421565961
"29266",828.205799895233
"29267",812.933203896319
"29268",818.007506770063
"29269",834.320320762884
"29270",828.07177846765
"29271",821.143883166261
"29272",802.098267159254
"29273",811.477791070533
"29274",811.492718358439
"29275",814.595589328939
"29276",809.593415310742
"29277",805.675994572765
"29278",808.685900788713
"29279",805.802989804365
"29280",801.605153024976
"29281",794.812019178426
"29282",794.742097534787
"29283",801.278860006096
"29284",813.802063576657
"29285",828.219273597017
"29286",810.971532711888
"29287",802.932156327247
"29288",813.365760393196
"29289",822.118883027591
"29290",825.743600957125
"29291",813.08217179197
"29292",812.647904676707
"29293",808.278851958235
"29294",816.154088271961
"29295",828.803892081484
"29296",828.334740700074
"29297",825.861088427111
"29298",820.126396264057
"29299",824.165903891141
"29300",817.066095758454
"29301",814.920326408711
"29302",822.807633795846
"29303",837.25152888088
"29304",832.499056929368
"29305",834.959119654735
"29306",850.036600316385
"29307",867.323791063956
"29308",871.863121797211
"29309",875.535043687134
"29310",898.967711771775
"29311",911.10814001748
"29312",920.06819828525
"29313",936.269194633043
"29314",933.564598249763
"29315",946.376498285609
"29316",949.983240119365
"29317",935.993247230484
"29318",959.172309885434
"29319",985.349282007232
"29320",1011.63977264741
"29321",996.977527191068
"29322",1001.67418632446
"29323",1003.82605011761
"29324",1011.83336174476
"29325",1017.24944902979
"29326",1007.85704765464
"29327",1021.01461514664
"29328",1016.34911542589
"29329",1011.64615131671
"29330",1012.32361070808
"29331",1000.53228939038
"29332",997.949408360881
"29333",999.848392938791
"29334",999.850511724021
"29335",1001.26099876262
"29336",996.462563239098
"29337",996.498206572092
"29338",994.924729194877
"29339",993.950669947896
"29340",991.435165839122
"29341",982.616112396926
"29342",965.192069838075
"29343",977.542156017474
"29344",998.099078430745
"29345",973.405574819525
"29346",967.052464957768
"29347",973.7935504791
"29348",971.468248980588
"29349",959.206245718141
"29350",954.117026482719
"29351",968.209788018966
"29352",960.268054684744
"29353",942.678971813096
"29354",932.290893186705
"29355",938.891853429304
"29356",917.428478274487
"29357",921.772512723141
"29358",900.661167690423
"29359",883.657590049764
"29360",886.771039513665
"29361",892.645273855185
"29362",893.944337323052
"29363",889.290730589481
"29364",889.655344572069
"29365",880.547480470311
"29366",880.169741637467
"29367",869.607255106722
"29368",869.869851969214
"29369",863.765136079728
"29370",862.722921150006
"29371",857.735012123332
"29372",857.012285515285
"29373",871.716201578568
"29374",874.962147998966
"29375",854.30712782065
"29376",854.967409117106
"29377",849.919229683359
"29378",859.539108082836
"29379",841.225818694167
"29380",844.871743973024
"29381",846.629736286373
"29382",847.530732208034
"29383",846.176269544188
"29384",838.052147363919
"29385",830.044900442602
"29386",787.35918097191
"29387",774.916529128775
"29388",722.122447172781
"29389",729.478597769852
"29390",725.746800249058
"29391",721.445029717332
"29392",734.817584030256
"29393",729.219751157929
"29394",724.009182065632
"29395",730.593776018849
"29396",734.253891797872
"29397",725.669446122331
"29398",737.7283085881
"29399",739.333804781798
"29400",738.914175546907
"29401",737.901209640194
"29402",754.09362640598
"29403",760.4686986255
"29404",745.826311703565
"29405",748.240313687678
"29406",777.025997472191
"29407",764.287116443767
"29408",767.986570600645
"29409",775.559821735306
"29410",798.947900898673
"29411",806.695514603781
"29412",797.855814670509
"29413",803.083822471682
"29414",777.338480241687
"29415",770.341546058954
"29416",769.872994020575
"29417",759.732036578279
"29418",748.352653870161
"29419",749.942290634519
"29420",743.409859882921
"29421",734.263182285854
"29422",746.450223749145
"29423",730.43385931672
"29424",739.625912496261
"29425",742.034869948398
"29426",762.114188986606
"29427",745.84590425248
"29428",739.398882889342
"29429",747.551987062953
"29430",743.771885626608
"29431",753.921141195244
"29432",763.860039131729
"29433",756.746846500532
"29434",755.787989210525
"29435",756.21024305918
"29436",762.571549867097
"29437",767.226357939387
"29438",757.384498427119
"29439",766.77599373048
"29440",764.294402549446
"29441",757.97730376179
"29442",753.002024858565
"29443",768.737340686526
"29444",757.842356505011
"29445",751.509570920801
"29446",762.564698149692
"29447",756.016156049164
"29448",756.514513647609
"29449",756.322875332863
"29450",760.91643303092
"29451",760.714405316012
"29452",745.134370526837
"29453",746.737129453253
"29454",722.225078234287
"29455",718.97072379224
"29456",727.162319312442
"29457",723.205091729719
"29458",716.827304418028
"29459",718.355356243371
"29460",717.790922514134
"29461",720.099147629467
"29462",708.20605806837
"29463",715.724926239523
"29464",709.979604737029
"29465",709.079567218638
"29466",707.211756463509
"29467",707.069225540553
"29468",710.459729233816
"29469",712.74117562736
"29470",701.735192624816
"29471",700.028415917063
"29472",696.236243298489
"29473",691.514926014874
"29474",701.564572045702
"29475",715.835033638059
"29476",717.338679728932
"29477",654.682992650334
"29478",642.046455267333
"29479",648.844832998496
"29480",645.126111430468
"29481",646.236150956065
"29482",642.535672971726
"29483",645.678640707749
"29484",657.472736046562
"29485",650.382139174542
"29486",643.732707285277
"29487",640.291636041685
"29488",633.15398048937
"29489",635.437726027572
"29490",631.829766003834
"29491",633.695809647671
"29492",623.951773682675
"29493",631.66527053836
"29494",628.004138812401
"29495",639.611086281191
"29496",644.770018252871
"29497",642.703018378523
"29498",642.421195233621
"29499",639.213384775747
"29500",641.910314208611
"29501",645.480060029287
"29502",657.461667031897
"29503",660.285113189182
"29504",660.949821008019
"29505",654.684068938325
"29506",663.916354546135
"29507",667.56645657266
"29508",672.28111389648
"29509",678.348315242874
"29510",675.019331534254
"29511",676.245618452724
"29512",678.478631908585
"29513",674.197162505309
"29514",676.751482319818
"29515",678.015376117531
"29516",687.110964816161
"29517",688.341003644636
"29518",691.677085722088
"29519",697.956303322655
"29520",698.452080675055
"29521",700.111473844056
"29522",699.621230032099
"29523",700.269734750204
"29524",704.198254049821
"29525",698.418527545981
"29526",698.143129269371
"29527",700.669959572232
"29528",705.765278546489
"29529",701.79925687303
"29530",704.020505983293
"29531",710.595708538992
"29532",718.67167401152
"29533",753.865632993162
"29534",744.669758954216
"29535",754.621001463163
"29536",747.530244337689
"29537",746.502908574886
"29538",757.789653105984
"29539",757.284244247969
"29540",752.206193359154
"29541",760.5608044964
"29542",755.881020161929
"29543",738.983099264814
"29544",740.396539288367
"29545",741.468204059607
"29546",738.418644486397
"29547",737.44200757242
"29548",732.705887444866
"29549",734.070037998552
"29550",717.499081073861
"29551",710.062296196447
"29552",716.68023389547
"29553",710.471362127489
"29554",718.180753542439
"29555",705.145378226857
"29556",663.436037995617
"29557",722.950474023555
"29558",730.602370231055
"29559",713.662736876336
"29560",706.296630969028
"29561",704.415172594569
"29562",703.627615692123
"29563",703.718217408759
"29564",700.076993114645
"29565",693.846470809333
"29566",685.0228718419
"29567",692.138440060559
"29568",684.387942253932
